t_s,x_px,y_px,elevation
409.6,2084.78,585.31,223.0
409.7,2085.11,584.94,223.0
409.8,2085.45,584.58,223.0
409.9,2085.79,584.21,210.0
410.0,2086.13,583.84,210.0
410.1,2086.47,583.47,183.0
410.2,2086.81,583.1,183.0
410.3,2087.14,582.74,183.0
410.4,2087.48,582.37,191.0
410.5,2087.82,582.0,201.0
410.6,2088.16,581.63,201.0
410.7,2088.5,581.26,193.0
410.8,2088.84,580.9,193.0
410.9,2089.17,580.53,193.0
411.0,2089.51,580.16,207.0
411.1,2089.85,579.79,207.0
411.2,2090.19,579.42,203.0
411.3,2090.53,579.05,203.0
411.4,2090.87,578.69,203.0
411.5,2091.21,578.32,199.0
411.6,2091.54,577.95,213.0
411.7,2091.88,577.58,213.0
411.8,2092.22,577.21,209.0
411.9,2092.56,576.85,209.0
412.0,2092.9,576.48,195.0
412.1,2093.24,576.11,195.0
412.2,2093.57,575.74,198.0
412.3,2093.91,575.37,191.0
412.4,2094.25,575.01,191.0
412.5,2094.59,574.64,191.0
412.6,2094.93,574.27,207.0
412.7,2095.27,573.9,207.0
412.8,2095.6,573.53,212.0
412.9,2095.94,573.17,221.0
413.0,2096.28,572.8,221.0
413.1,2096.62,572.43,222.0
413.2,2096.96,572.06,222.0
413.3,2097.3,571.69,222.0
413.4,2097.63,571.33,226.0
413.5,2097.97,570.96,226.0
413.6,2098.31,570.59,226.0
413.7,2098.65,570.22,253.0
413.8,2098.99,569.85,253.0
413.9,2099.33,569.49,232.0
414.0,2099.67,569.12,224.0
414.1,2100.0,568.75,224.0
414.2,2100.34,568.38,203.0
414.3,2100.68,568.01,203.0
414.4,2101.02,567.64,203.0
414.5,2101.36,567.28,209.0
414.6,2101.7,566.91,252.0
414.7,2102.03,566.54,252.0
414.8,2102.37,566.17,229.0
414.9,2102.71,565.8,229.0
415.0,2103.05,565.44,223.0
415.1,2103.39,565.07,223.0
415.2,2103.73,564.7,133.0
415.3,2104.06,564.33,180.0
415.4,2104.4,563.96,180.0
415.5,2104.74,563.6,180.0
415.6,2105.08,563.23,199.0
415.7,2105.42,562.86,199.0
415.8,2105.76,562.49,70.0
415.9,2106.1,562.12,70.0
416.0,2106.43,561.76,70.0
416.1,2106.77,561.39,73.0
416.2,2107.11,561.02,73.0
416.3,2107.45,560.65,73.0
416.4,2107.79,560.28,54.0
416.5,2108.13,559.92,54.0
416.6,2108.46,559.55,54.0
416.7,2108.8,559.18,49.0
416.8,2109.14,558.81,49.0
416.9,2109.48,558.44,38.0
417.0,2109.82,558.07,73.0
417.1,2110.16,557.71,73.0
417.2,2110.49,557.34,70.0
417.3,2110.83,556.97,70.0
417.4,2111.17,556.6,70.0
417.5,2111.51,556.23,99.0
417.6,2111.85,555.87,99.0
417.7,2112.19,555.5,93.0
417.8,2112.53,555.13,93.0
417.9,2112.86,554.76,93.0
418.0,2113.2,554.39,77.0
418.1,2113.54,554.03,115.0
418.2,2113.88,553.66,115.0
418.3,2114.22,553.29,93.0
418.4,2114.56,552.92,93.0
418.5,2114.89,552.55,93.0
418.6,2115.23,552.19,154.0
418.7,2115.57,551.82,167.0
418.8,2115.91,551.45,172.0
418.9,2116.25,551.08,172.0
419.0,2116.59,550.71,172.0
419.1,2116.92,550.35,178.0
419.2,2117.26,549.98,178.0
419.3,2117.6,549.61,166.0
419.4,2117.94,549.24,122.0
419.5,2118.28,548.87,122.0
419.6,2118.62,548.5,122.0
419.7,2118.95,548.14,119.0
419.8,2119.29,547.77,119.0
419.9,2119.63,547.4,106.0
420.0,2119.97,547.03,106.0
420.1,2120.31,546.66,106.0
420.2,2120.65,546.3,79.0
420.3,2120.99,545.93,79.0
420.4,2121.32,545.56,79.0
420.5,2121.66,545.19,82.0
420.6,2122.0,544.82,82.0
420.7,2122.34,544.46,80.0
420.8,2122.68,544.09,80.0
420.9,2123.02,543.72,80.0
421.0,2123.35,543.35,94.0
421.1,2123.69,542.98,88.0
421.2,2124.03,542.62,88.0
421.3,2124.37,542.25,108.0
421.4,2124.71,541.88,108.0
421.5,2125.05,541.51,108.0
421.6,2125.38,541.14,107.0
421.7,2125.72,540.78,90.0
421.8,2126.06,540.41,112.0
421.9,2126.4,540.04,112.0
422.0,2126.74,539.67,112.0
422.1,2127.08,539.3,84.0
422.2,2127.42,538.93,84.0
422.3,2127.75,538.57,61.0
422.4,2128.09,538.2,52.0
422.5,2128.43,537.83,52.0
422.6,2128.77,537.46,67.0
422.7,2129.11,537.09,67.0
422.8,2129.45,536.73,67.0
422.9,2129.78,536.36,73.0
423.0,2130.12,535.99,73.0
423.1,2130.46,535.62,73.0
423.2,2130.8,535.25,81.0
423.3,2131.14,534.89,81.0
423.4,2131.48,534.52,81.0
423.5,2131.81,534.15,127.0
423.6,2132.15,533.78,127.0
423.7,2132.49,533.41,126.0
423.8,2132.83,533.05,126.0
423.9,2133.17,532.68,126.0
424.0,2133.51,532.31,124.0
424.1,2133.84,531.94,124.0
424.2,2134.18,531.57,124.0
424.3,2134.52,531.21,43.0
424.4,2134.86,530.84,43.0
424.5,2135.2,530.47,52.0
424.6,2135.54,530.1,29.0
424.7,2135.88,529.73,29.0
424.8,2136.21,529.37,107.0
424.9,2136.55,529.0,107.0
425.0,2136.89,528.63,107.0
425.1,2137.23,528.26,74.0
425.2,2137.57,527.89,52.0
425.3,2137.91,527.52,52.0
425.4,2138.24,527.16,74.0
425.5,2138.58,526.79,74.0
425.6,2138.92,526.42,66.0
425.7,2139.26,526.05,66.0
425.8,2139.6,525.68,111.0
425.9,2139.94,525.32,162.0
426.0,2140.27,524.95,162.0
426.1,2140.61,524.58,162.0
426.2,2140.95,524.21,154.0
426.3,2141.29,523.84,154.0
426.4,2141.63,523.48,210.0
426.5,2141.97,523.11,210.0
426.6,2142.31,522.74,210.0
426.7,2142.64,522.37,250.0
426.8,2142.98,522.0,250.0
426.9,2143.32,521.64,250.0
427.0,2143.66,521.27,253.0
427.1,2144.0,520.9,253.0
427.2,2144.34,520.53,253.0
427.3,2144.67,520.16,178.0
427.4,2145.01,519.8,178.0
427.5,2145.35,519.43,110.0
427.6,2145.69,519.06,104.0
427.7,2146.03,518.69,104.0
427.8,2146.37,518.32,80.0
427.9,2146.7,517.95,80.0
428.0,2147.04,517.59,80.0
428.1,2147.38,517.22,107.0
428.2,2147.72,516.85,124.0
428.3,2148.06,516.48,209.0
428.4,2148.4,516.11,209.0
428.5,2148.74,515.75,209.0
428.6,2149.07,515.38,231.0
428.7,2149.41,515.01,231.0
428.8,2149.75,514.64,253.0
428.9,2150.09,514.27,252.0
429.0,2150.43,513.91,252.0
429.1,2150.77,513.54,252.0
429.2,2151.1,513.17,242.0
429.3,2151.44,512.8,242.0
429.4,2151.78,512.43,229.0
429.5,2152.12,512.07,229.0
429.6,2152.46,511.7,229.0
429.7,2152.8,511.33,212.0
429.8,2153.13,510.96,212.0
429.9,2153.47,510.59,212.0
430.0,2153.81,510.23,214.0
430.1,2154.15,509.86,214.0
430.2,2154.49,509.49,217.0
430.3,2154.83,509.12,217.0
430.4,2155.16,508.75,217.0
430.5,2155.5,508.38,242.0
430.6,2155.84,508.02,242.0
430.7,2156.18,507.65,242.0
430.8,2156.52,507.28,223.0
430.9,2156.86,506.91,223.0
431.0,2157.2,506.54,223.0
431.1,2157.53,506.18,190.0
431.2,2157.87,505.81,190.0
431.3,2158.21,505.44,195.0
431.4,2158.55,505.07,195.0
431.5,2158.89,504.7,195.0
431.6,2159.23,504.34,195.0
431.7,2159.56,503.97,198.0
431.8,2159.9,503.6,198.0
431.9,2160.24,503.23,195.0
432.0,2160.58,502.86,195.0
432.1,2160.92,502.5,216.0
432.2,2161.26,502.13,216.0
432.3,2161.59,501.76,209.0
432.4,2161.93,501.39,214.0
432.5,2162.27,501.02,214.0
432.6,2162.61,500.66,214.0
432.7,2162.95,500.29,218.0
432.8,2163.29,499.92,218.0
432.9,2163.63,499.55,196.0
433.0,2163.96,499.18,215.0
433.1,2164.3,498.81,215.0
433.2,2164.64,498.45,230.0
433.3,2164.98,498.08,230.0
433.4,2165.32,497.71,230.0
433.5,2165.66,497.34,223.0
433.6,2165.99,496.97,223.0
433.7,2166.33,496.61,223.0
433.8,2166.67,496.24,222.0
433.9,2167.01,495.87,222.0
434.0,2167.35,495.5,222.0
434.1,2167.69,495.13,212.0
434.2,2168.02,494.77,212.0
434.3,2168.36,494.4,235.0
434.4,2168.7,494.03,235.0
434.5,2169.04,493.66,235.0
434.6,2169.38,493.29,198.0
434.7,2169.72,492.93,199.0
434.8,2170.05,492.56,199.0
434.9,2170.39,492.19,196.0
435.0,2170.73,491.82,196.0
435.1,2171.07,491.45,198.0
435.2,2171.41,491.09,198.0
435.3,2171.75,490.72,197.0
435.4,2172.09,490.35,188.0
435.5,2172.42,489.98,188.0
435.6,2172.76,489.61,188.0
435.7,2173.1,489.25,184.0
435.8,2173.44,488.88,184.0
435.9,2173.78,488.51,181.0
436.0,2174.12,488.14,176.0
436.1,2174.45,487.77,176.0
436.2,2174.79,487.4,171.0
436.3,2175.13,487.04,171.0
436.4,2175.47,486.67,171.0
436.5,2175.81,486.3,175.0
436.6,2176.15,485.93,175.0
436.7,2176.48,485.56,175.0
436.8,2176.82,485.2,176.0
436.9,2177.16,484.83,176.0
437.0,2177.5,484.46,243.0
437.1,2177.84,484.09,243.0
437.2,2178.18,483.72,243.0
437.3,2178.52,483.36,230.0
437.4,2178.85,482.99,230.0
437.5,2179.19,482.62,230.0
437.6,2179.53,482.25,221.0
437.7,2179.87,481.88,221.0
437.8,2180.21,481.52,221.0
437.9,2180.55,481.15,216.0
438.0,2180.88,480.78,216.0
438.1,2181.22,480.41,219.0
438.2,2181.56,480.04,238.0
438.3,2181.9,479.68,238.0
438.4,2182.24,479.31,214.0
438.5,2182.58,478.94,214.0
438.6,2182.91,478.57,214.0
438.7,2183.25,478.2,208.0
438.8,2183.59,477.83,206.0
438.9,2183.93,477.47,211.0
439.0,2184.27,477.1,211.0
439.1,2184.61,476.73,211.0
439.2,2184.95,476.36,226.0
439.3,2185.28,475.99,226.0
439.4,2185.62,475.63,210.0
439.5,2185.96,475.26,225.0
439.6,2186.3,474.89,225.0
439.7,2186.64,474.52,225.0
439.8,2186.98,474.15,209.0
439.9,2187.31,473.79,209.0
440.0,2187.65,473.42,222.0
440.1,2187.99,473.05,222.0
440.2,2188.33,472.68,222.0
440.3,2188.67,472.31,214.0
440.4,2189.01,471.95,214.0
440.5,2189.34,471.58,214.0
440.6,2189.68,471.21,211.0
440.7,2190.02,470.84,211.0
440.8,2190.36,470.47,218.0
440.9,2190.7,470.11,218.0
441.0,2191.04,469.74,218.0
441.1,2191.37,469.37,234.0
441.2,2191.71,469.0,230.0
441.3,2192.05,468.63,230.0
441.4,2192.39,468.26,212.0
441.5,2192.73,467.9,212.0
441.6,2193.07,467.53,212.0
441.7,2193.41,467.16,239.0
441.8,2193.74,466.79,238.0
441.9,2194.08,466.42,220.0
442.0,2194.42,466.06,220.0
442.1,2194.76,465.69,220.0
442.2,2195.1,465.32,235.0
442.3,2195.44,464.95,235.0
442.4,2195.77,464.58,229.0
442.5,2196.11,464.22,250.0
442.6,2196.45,463.85,250.0
442.7,2196.79,463.48,254.0
442.8,2197.13,463.11,254.0
442.9,2197.47,462.74,254.0
443.0,2197.8,462.38,223.0
443.1,2198.14,462.01,223.0
443.2,2198.48,461.64,223.0
443.3,2198.82,461.27,231.0
443.4,2199.16,460.9,231.0
443.5,2199.5,460.54,231.0
443.6,2199.84,460.17,225.0
443.7,2200.17,459.8,225.0
443.8,2200.51,459.43,218.0
443.9,2200.85,459.06,218.0
444.0,2201.19,458.7,218.0
444.1,2201.53,458.33,211.0
444.2,2201.87,457.96,211.0
444.3,2202.2,457.59,211.0
444.4,2202.54,457.22,212.0
444.5,2202.88,456.85,212.0
444.6,2203.22,456.49,193.0
444.7,2203.56,456.12,211.0
444.8,2203.9,455.75,211.0
444.9,2204.23,455.38,205.0
445.0,2204.57,455.01,205.0
445.1,2204.91,454.65,205.0
445.2,2205.25,454.28,216.0
445.3,2205.59,453.91,217.0
445.4,2205.93,453.54,217.0
445.5,2206.26,453.17,210.0
445.6,2206.6,452.81,210.0
445.7,2206.94,452.44,203.0
445.8,2207.28,452.07,203.0
445.9,2207.62,451.7,200.0
446.0,2207.96,451.33,193.0
446.1,2208.3,450.97,193.0
446.2,2208.63,450.6,193.0
446.3,2208.97,450.23,239.0
446.4,2209.31,449.86,239.0
446.5,2209.65,449.49,211.0
446.6,2209.99,449.13,211.0
446.7,2210.33,448.76,211.0
446.8,2210.66,448.39,206.0
446.9,2211.0,448.02,206.0
447.0,2211.34,447.65,206.0
447.1,2211.68,447.28,245.0
447.2,2212.02,446.92,245.0
447.3,2212.36,446.55,245.0
447.4,2212.69,446.18,253.0
447.5,2213.03,445.81,253.0
447.6,2213.37,445.44,251.0
447.7,2213.71,445.08,244.0
447.8,2214.05,444.71,244.0
447.9,2214.39,444.34,222.0
448.0,2214.73,443.97,222.0
448.1,2215.06,443.6,222.0
448.2,2215.4,443.24,215.0
448.3,2215.74,442.87,221.0
448.4,2216.08,442.5,220.0
448.5,2216.42,442.13,220.0
448.6,2216.76,441.76,220.0
448.7,2217.09,441.4,223.0
448.8,2217.43,441.03,223.0
448.9,2217.77,440.66,212.0
449.0,2218.11,440.29,212.0
449.1,2218.45,439.92,212.0
449.2,2218.79,439.56,212.0
449.3,2219.12,439.19,206.0
449.4,2219.46,438.82,206.0
449.5,2219.8,438.45,205.0
449.6,2220.14,438.08,205.0
449.7,2220.48,437.71,205.0
449.8,2220.82,437.35,210.0
449.9,2221.16,436.98,210.0
450.0,2221.49,436.61,210.0
450.1,2221.83,436.24,225.0
450.2,2222.17,435.87,225.0
450.3,2222.51,435.51,225.0
450.4,2222.85,435.14,236.0
450.5,2223.19,434.77,236.0
450.6,2223.52,434.4,244.0
450.7,2223.86,434.03,244.0
450.8,2224.2,433.67,244.0
450.9,2224.54,433.3,253.0
451.0,2224.88,432.93,253.0
451.1,2225.22,432.56,253.0
451.2,2225.55,432.19,245.0
451.3,2225.89,431.83,245.0
451.4,2226.23,431.46,234.0
451.5,2226.57,431.09,234.0
451.6,2226.91,430.72,234.0
451.7,2227.25,430.35,238.0
451.8,2227.58,429.99,231.0
451.9,2227.92,429.62,231.0
452.0,2228.26,429.25,237.0
452.1,2228.6,428.88,237.0
452.2,2228.94,428.51,237.0
452.3,2229.28,428.14,240.0
452.4,2229.62,427.78,235.0
452.5,2229.95,427.41,239.0
452.6,2230.29,427.04,239.0
452.7,2230.63,426.67,239.0
452.8,2230.97,426.3,225.0
452.9,2231.31,425.94,225.0
453.0,2231.65,425.57,220.0
453.1,2231.98,425.2,211.0
453.2,2232.32,424.83,211.0
453.3,2232.66,424.46,230.0
453.4,2233.0,424.1,230.0
453.5,2233.34,423.73,230.0
453.6,2233.68,423.36,241.0
453.7,2234.01,422.99,241.0
453.8,2234.35,422.62,241.0
453.9,2234.69,422.26,233.0
454.0,2235.03,421.89,233.0
454.1,2235.37,421.52,233.0
454.2,2235.71,421.15,227.0
454.3,2236.05,420.78,227.0
454.4,2236.38,420.42,228.0
454.5,2236.72,420.05,228.0
454.6,2237.06,419.68,228.0
454.7,2237.4,419.31,243.0
454.8,2237.74,418.94,244.0
454.9,2238.08,418.58,244.0
455.0,2238.41,418.21,234.0
455.1,2238.75,417.84,234.0
455.2,2239.09,417.47,234.0
455.3,2239.43,417.1,234.0
455.4,2239.77,416.73,235.0
455.5,2240.11,416.37,245.0
455.6,2240.44,416.0,245.0
455.7,2240.78,415.63,245.0
455.8,2241.12,415.26,254.0
455.9,2241.46,414.89,254.0
456.0,2241.8,414.53,250.0
456.1,2242.14,414.16,251.0
456.2,2242.48,413.79,251.0
456.3,2242.81,413.42,237.0
456.4,2243.15,413.05,237.0
456.5,2243.49,412.69,237.0
456.6,2243.83,412.32,243.0
456.7,2244.17,411.95,243.0
456.8,2244.51,411.58,243.0
456.9,2244.84,411.21,186.0
457.0,2245.18,410.85,186.0
457.1,2245.52,410.48,194.0
457.2,2245.86,410.11,194.0
457.3,2246.2,409.74,194.0
457.4,2246.54,409.37,175.0
457.5,2246.87,409.01,175.0
457.6,2247.21,408.64,175.0
457.7,2247.55,408.27,171.0
457.8,2247.89,407.9,171.0
457.9,2248.23,407.53,171.0
458.0,2248.57,407.16,181.0
458.1,2248.9,406.8,181.0
458.2,2249.24,406.43,173.0
458.3,2249.58,406.06,156.0
458.4,2249.92,405.69,156.0
458.5,2250.26,405.32,175.0
458.6,2250.6,404.96,175.0
458.7,2250.94,404.59,175.0
458.8,2251.27,404.22,179.0
458.9,2251.61,403.85,177.0
459.0,2251.95,403.48,167.0
459.1,2252.29,403.12,167.0
459.2,2252.63,402.75,167.0
459.3,2252.97,402.38,167.0
459.4,2253.3,402.01,167.0
459.5,2253.64,401.64,151.0
459.6,2253.98,401.28,167.0
459.7,2254.32,400.91,167.0
459.8,2254.66,400.54,167.0
459.9,2255.0,400.17,171.0
460.0,2255.33,399.8,171.0
460.1,2255.67,399.44,166.0
460.2,2256.01,399.07,166.0
460.3,2256.35,398.7,166.0
460.4,2256.69,398.33,140.0
460.5,2257.03,397.96,140.0
460.6,2257.37,397.59,140.0
460.7,2257.7,397.23,125.0
460.8,2258.04,396.86,125.0
460.9,2258.38,396.49,101.0
461.0,2258.72,396.12,101.0
461.1,2259.06,395.75,101.0
461.2,2259.4,395.39,133.0
461.3,2259.73,395.02,140.0
461.4,2260.07,394.65,140.0
461.5,2260.41,394.28,153.0
461.6,2260.75,393.91,153.0
461.7,2261.09,393.55,153.0
461.8,2261.43,393.18,146.0
461.9,2261.76,392.81,167.0
462.0,2262.1,392.44,158.0
462.1,2262.44,392.07,158.0
462.2,2262.78,391.71,158.0
462.3,2263.12,391.34,176.0
462.4,2263.46,390.97,176.0
462.5,2263.79,390.6,177.0
462.6,2264.13,390.23,174.0
462.7,2264.47,389.87,174.0
462.8,2264.81,389.5,210.0
462.9,2265.15,389.13,210.0
463.0,2265.49,388.76,210.0
463.1,2265.83,388.39,238.0
463.2,2266.16,388.03,238.0
463.3,2266.5,387.66,238.0
463.4,2266.84,387.29,220.0
463.5,2267.18,386.92,220.0
463.6,2267.52,386.55,209.0
463.7,2267.86,386.18,199.0
463.8,2268.19,385.82,199.0
463.9,2268.53,385.45,195.0
464.0,2268.87,385.08,195.0
464.1,2269.21,384.71,195.0
464.2,2269.55,384.34,213.0
464.3,2269.89,383.98,213.0
464.4,2270.22,383.61,213.0
464.5,2270.56,383.24,225.0
464.6,2270.9,382.87,225.0
464.7,2271.24,382.5,225.0
464.8,2271.58,382.14,252.0
464.9,2271.92,381.77,252.0
465.0,2272.26,381.4,254.0
465.1,2272.59,381.03,254.0
465.2,2272.93,380.66,254.0
465.3,2273.27,380.3,251.0
465.4,2273.61,379.93,232.0
465.5,2273.95,379.56,232.0
465.6,2274.29,379.19,220.0
465.7,2274.62,378.82,220.0
465.8,2274.96,378.46,217.0
465.9,2275.3,378.09,217.0
466.0,2275.64,377.72,213.0
466.1,2275.98,377.35,231.0
466.2,2276.32,376.98,231.0
466.3,2276.65,376.61,231.0
466.4,2276.99,376.25,244.0
466.5,2277.33,375.88,244.0
466.6,2277.67,375.51,244.0
466.7,2278.01,375.14,240.0
466.8,2278.35,374.77,240.0
466.9,2278.69,374.41,235.0
467.0,2279.02,374.04,235.0
467.1,2279.36,373.67,235.0
467.2,2279.7,373.3,244.0
467.3,2280.04,372.93,244.0
467.4,2280.38,372.57,244.0
467.5,2280.72,372.2,245.0
467.6,2281.05,371.83,245.0
467.7,2281.39,371.46,250.0
467.8,2281.73,371.09,253.0
467.9,2282.07,370.73,253.0
468.0,2282.41,370.36,253.0
468.1,2282.75,369.99,253.0
468.2,2283.08,369.62,253.0
468.3,2283.42,369.25,230.0
468.4,2283.76,368.89,248.0
468.5,2284.1,368.52,248.0
468.6,2284.44,368.15,230.0
468.7,2284.78,367.78,230.0
468.8,2285.11,367.41,201.0
468.9,2285.45,367.04,201.0
469.0,2285.79,366.68,207.0
469.1,2286.13,366.31,185.0
469.2,2286.47,365.94,185.0
469.3,2286.81,365.57,185.0
469.4,2287.15,365.2,212.0
469.5,2287.48,364.84,212.0
469.6,2287.82,364.47,218.0
469.7,2288.16,364.1,218.0
469.8,2288.5,363.73,218.0
469.9,2288.84,363.36,230.0
470.0,2289.18,363.0,230.0
470.1,2289.51,362.63,222.0
470.2,2289.85,362.26,254.0
470.3,2290.19,361.89,254.0
470.4,2290.53,361.52,254.0
470.5,2290.87,361.16,221.0
470.6,2291.21,360.79,221.0
470.7,2291.54,360.42,248.0
470.8,2291.88,360.05,248.0
470.9,2292.22,359.68,248.0
471.0,2292.56,359.32,229.0
471.1,2292.9,358.95,229.0
471.2,2293.24,358.58,229.0
471.3,2293.58,358.21,143.0
471.4,2293.91,357.84,143.0
471.5,2294.25,357.47,142.0
471.6,2294.59,357.11,142.0
471.7,2294.93,356.74,142.0
471.8,2295.27,356.37,152.0
471.9,2295.61,356.0,226.0
472.0,2295.94,355.63,226.0
472.1,2296.28,355.27,244.0
472.2,2296.62,354.9,244.0
472.3,2296.96,354.53,244.0
472.4,2297.3,354.16,223.0
472.5,2297.64,353.79,244.0
472.6,2297.97,353.43,250.0
472.7,2298.31,353.06,250.0
472.8,2298.65,352.69,250.0
472.9,2298.99,352.32,236.0
473.0,2299.33,351.95,236.0
473.1,2299.67,351.59,207.0
473.2,2300.0,351.22,224.0
473.3,2300.34,350.85,224.0
473.4,2300.68,350.48,242.0
473.5,2301.02,350.11,242.0
473.6,2301.36,349.75,242.0
473.7,2301.7,349.38,229.0
473.8,2302.04,349.01,229.0
473.9,2302.37,348.64,229.0
474.0,2302.71,348.27,223.0
474.1,2303.05,347.91,223.0
474.2,2303.39,347.54,223.0
474.3,2303.73,347.17,201.0
474.4,2304.07,346.8,201.0
474.5,2304.4,346.43,220.0
474.6,2304.74,346.06,220.0
474.7,2305.08,345.7,220.0
474.8,2305.42,345.33,240.0
474.9,2305.76,344.96,242.0
475.0,2306.1,344.59,242.0
475.1,2306.43,344.22,231.0
475.2,2306.77,343.86,231.0
475.3,2307.11,343.49,224.0
475.4,2307.45,343.12,224.0
475.5,2307.79,342.75,227.0
475.6,2308.13,342.38,216.0
475.7,2308.47,342.02,216.0
475.8,2308.8,341.65,216.0
475.9,2309.14,341.28,210.0
476.0,2309.48,340.91,210.0
476.1,2309.82,340.54,225.0
476.2,2310.16,340.18,222.0
476.3,2310.5,339.81,222.0
476.4,2310.83,339.44,209.0
476.5,2311.17,339.07,209.0
476.6,2311.51,338.7,207.0
476.7,2311.85,338.34,197.0
476.8,2312.19,337.97,197.0
476.9,2312.53,337.6,197.0
477.0,2312.86,337.23,183.0
477.1,2313.2,336.86,183.0
477.2,2313.54,336.49,203.0
477.3,2313.88,336.13,203.0
477.4,2314.22,335.76,203.0
477.5,2314.56,335.39,217.0
477.6,2314.9,335.02,217.0
477.7,2315.23,334.65,217.0
477.8,2315.57,334.29,227.0
477.9,2315.91,333.92,227.0
478.0,2316.25,333.55,227.0
478.1,2316.59,333.18,235.0
478.2,2316.93,332.81,235.0
478.3,2317.26,332.45,234.0
478.4,2317.6,332.08,224.0
478.5,2317.94,331.71,224.0
478.6,2318.28,331.34,218.0
478.7,2318.62,330.97,218.0
478.8,2318.96,330.61,218.0
478.9,2319.29,330.24,202.0
479.0,2319.63,329.87,189.0
479.1,2319.97,329.5,189.0
479.2,2320.31,329.13,194.0
479.3,2320.65,328.77,194.0
479.4,2320.99,328.4,230.0
479.5,2321.32,328.03,230.0
479.6,2321.66,327.66,230.0
479.7,2322.0,327.29,254.0
479.8,2322.34,326.92,254.0
479.9,2322.68,326.56,254.0
480.0,2323.02,326.19,235.0
480.1,2323.36,325.82,235.0
480.2,2323.69,325.45,250.0
480.3,2324.03,325.08,250.0
480.4,2324.37,324.72,250.0
480.5,2324.71,324.35,254.0
480.6,2325.05,323.98,254.0
480.7,2325.39,323.61,254.0
480.8,2325.72,323.24,253.0
480.9,2326.06,322.88,253.0
481.0,2326.4,322.51,253.0
481.1,2326.74,322.14,253.0
481.2,2327.08,321.77,253.0
481.3,2327.42,321.4,247.0
481.4,2327.75,321.04,252.0
481.5,2328.09,320.67,252.0
481.6,2328.43,320.3,248.0
481.7,2328.77,319.93,248.0
481.8,2329.11,319.56,248.0
481.9,2329.45,319.2,240.0
482.0,2329.79,318.83,242.0
482.1,2330.12,318.46,254.0
482.2,2330.46,318.09,254.0
482.3,2330.8,317.72,254.0
482.4,2331.14,317.36,251.0
482.5,2331.48,316.99,251.0
482.6,2331.82,316.62,242.0
482.7,2332.15,316.25,253.0
482.8,2332.49,315.88,253.0
482.9,2332.83,315.51,253.0
483.0,2333.17,315.15,236.0
483.1,2333.51,314.78,238.0
483.2,2333.85,314.41,237.0
483.3,2334.18,314.04,237.0
483.4,2334.52,313.67,237.0
483.5,2334.86,313.31,229.0
483.6,2335.2,312.94,229.0
483.7,2335.54,312.57,224.0
483.8,2335.88,312.2,225.0
483.9,2336.21,311.83,225.0
484.0,2336.55,311.47,250.0
484.1,2336.89,311.1,250.0
484.2,2337.23,310.73,250.0
484.3,2337.57,310.36,220.0
484.4,2337.91,309.99,220.0
484.5,2338.25,309.63,220.0
484.6,2338.58,309.26,250.0
484.7,2338.92,308.89,250.0
484.8,2339.26,308.52,250.0
484.9,2339.6,308.15,237.0
485.0,2339.94,307.79,237.0
485.1,2340.28,307.42,225.0
485.2,2340.61,307.05,225.0
485.3,2340.95,306.68,225.0
485.4,2341.29,306.31,218.0
485.5,2341.63,305.94,226.0
485.6,2341.97,305.58,226.0
485.7,2342.31,305.21,219.0
485.8,2342.64,304.84,219.0
485.9,2342.98,304.47,218.0
486.0,2343.32,304.1,218.0
486.1,2343.66,303.74,221.0
486.2,2344.0,303.37,221.0
486.3,2344.34,303.0,221.0
486.4,2344.68,302.63,221.0
486.5,2345.01,302.26,217.0
486.6,2345.35,301.9,217.0
486.7,2345.69,301.53,220.0
486.8,2346.03,301.16,220.0
486.9,2346.37,300.79,220.0
487.0,2346.71,300.42,219.0
487.1,2347.04,300.06,219.0
487.2,2347.38,299.69,219.0
487.3,2347.72,299.32,219.0
487.4,2348.06,298.95,219.0
487.5,2348.4,298.58,219.0
487.6,2348.74,298.22,217.0
487.7,2349.07,297.85,217.0
487.8,2349.41,297.48,218.0
487.9,2349.75,297.11,221.0
488.0,2350.09,296.74,221.0
488.1,2350.43,296.37,217.0
488.2,2350.77,296.01,217.0
488.3,2351.11,295.64,217.0
488.4,2351.44,295.27,218.0
488.5,2351.78,294.9,219.0
488.6,2352.12,294.53,219.0
488.7,2352.46,294.17,219.0
488.8,2352.8,293.8,219.0
488.9,2353.14,293.43,219.0
489.0,2353.47,293.06,219.0
489.1,2353.81,292.69,220.0
489.2,2354.15,292.33,222.0
489.3,2354.49,291.96,222.0
489.4,2354.83,291.59,222.0
489.5,2355.17,291.22,223.0
489.6,2355.5,290.85,224.0
489.7,2355.84,290.49,221.0
489.8,2356.18,290.12,221.0
489.9,2356.52,289.75,221.0
490.0,2356.86,289.38,224.0
490.1,2357.2,289.01,224.0
490.2,2357.53,288.65,223.0
490.3,2357.87,288.28,228.0
490.4,2358.21,287.91,228.0
490.5,2358.55,287.54,228.0
490.6,2358.89,287.17,233.0
490.7,2359.23,286.8,233.0
490.8,2359.57,286.44,232.0
490.9,2359.9,286.07,232.0
491.0,2360.24,285.7,232.0
491.1,2360.58,285.33,236.0
491.2,2360.92,284.96,236.0
491.3,2361.26,284.6,236.0
491.4,2361.6,284.23,240.0
491.5,2361.93,283.86,240.0
491.6,2362.27,283.49,231.0
491.7,2362.61,283.12,231.0
